zip_code,city,lat,long,pop,state,state_name
27320,REIDSVILLE,36.343209,-79.664212,34283,NC,North Carolina
27325,ROBBINS,35.452839,-79.582034,6383,NC,North Carolina
27326,RUFFIN,36.442763,-79.560551,4138,NC,North Carolina
27330,COLON,35.464148,-79.176446,39537,NC,North Carolina
27341,SEAGROVE,35.528309,-79.69787,4656,NC,North Carolina
27343,SEMORA,36.511414,-79.094168,1214,NC,North Carolina
27344,SILER CITY,35.735392,-79.456624,12298,NC,North Carolina
27349,SNOW CAMP,35.906583,-79.427893,3424,NC,North Carolina
27350,SOPHIA,35.829845,-79.898634,4165,NC,North Carolina
27355,STALEY,35.801485,-79.584391,1747,NC,North Carolina
27356,STAR,35.421113,-79.782607,3077,NC,North Carolina
27357,STOKESDALE,36.255217,-79.970528,3807,NC,North Carolina
27358,SUMMERFIELD,36.224454,-79.890136,5937,NC,North Carolina
27360,THOMASVILLE,35.87128,-80.09128,32777,NC,North Carolina
27370,TRINITY,35.842949,-79.990206,14290,NC,North Carolina
27371,TROY,35.377702,-79.909252,9536,NC,North Carolina
27376,WEST END,35.251239,-79.53598,5480,NC,North Carolina
27377,WHITSETT,36.032981,-79.597151,2345,NC,North Carolina
27379,YANCEYVILLE,36.390695,-79.346485,3011,NC,North Carolina
27401,GREENSBORO,36.069741,-79.768151,19389,NC,North Carolina
27403,GREENSBORO,36.064147,-79.820181,21666,NC,North Carolina
27405,GREENSBORO,36.121408,-79.7733,46387,NC,North Carolina
27406,GREENSBORO,36.021969,-79.782058,45221,NC,North Carolina
27407,GREENSBORO,36.033442,-79.862647,29591,NC,North Carolina
27408,GREENSBORO,36.1064,-79.816531,19970,NC,North Carolina
27409,GREENSBORO,36.077683,-79.908602,8734,NC,North Carolina
27410,GREENSBORO,36.103164,-79.879365,33819,NC,North Carolina
27501,ANGIER,35.489725,-78.724931,6349,NC,North Carolina
27502,APEX,35.722504,-78.840816,19391,NC,North Carolina
27503,BAHAMA,36.156581,-78.890284,3276,NC,North Carolina
27504,BENSON,35.403661,-78.54213,9995,NC,North Carolina
27505,BROADWAY,35.418088,-79.043547,5551,NC,North Carolina
27507,BULLOCK,36.507642,-78.56458,1423,NC,North Carolina
27509,BUTNER,36.135939,-78.7636,6310,NC,North Carolina
27510,CARRBORO,35.912409,-79.081832,10049,NC,North Carolina
27511,CARY,35.764119,-78.778568,31040,NC,North Carolina
27513,CARY,35.795642,-78.794061,15082,NC,North Carolina
27514,CHAPEL HILL,35.920322,-79.037189,39733,NC,North Carolina
27516,CHAPEL HILL,35.916175,-79.099867,21377,NC,North Carolina
27520,CLAYTON,35.63484,-78.451013,15067,NC,North Carolina
27521,COATS,35.40822,-78.662704,4437,NC,North Carolina
27522,CREEDMOOR,36.112433,-78.647587,7620,NC,North Carolina
27524,FOUR OAKS,35.404017,-78.415282,9270,NC,North Carolina
27525,FRANKLINTON,36.095505,-78.448618,8242,NC,North Carolina
27526,FUQUAY VARINA,35.579952,-78.790807,16537,NC,North Carolina
27529,GARNER,35.681254,-78.597527,21063,NC,North Carolina
27530,GRANTHAM,35.382585,-78.015813,37791,NC,North Carolina
27531,SEYMOUR JOHNSON,35.352611,-77.964312,4747,NC,North Carolina
27534,GOLDSBORO,35.36643,-77.922069,31892,NC,North Carolina
27536,HENDERSON,36.330068,-78.398086,36983,NC,North Carolina
27540,HOLLY SPRINGS,35.626263,-78.845816,2282,NC,North Carolina
27541,HURDLE MILLS,36.251788,-79.08266,2773,NC,North Carolina
27542,KENLY,35.607742,-78.138227,6729,NC,North Carolina
27544,KITTRELL,36.204175,-78.424073,2967,NC,North Carolina
27545,KNIGHTDALE,35.778926,-78.489814,11525,NC,North Carolina
27546,LILLINGTON,35.331954,-78.921223,23302,NC,North Carolina
27549,LOUISBURG,36.05781,-78.258625,20285,NC,North Carolina
27551,MACON,36.444697,-77.998709,4044,NC,North Carolina
27553,MANSON,36.460264,-78.29525,1976,NC,North Carolina
27557,MIDDLESEX,35.766499,-78.206162,4318,NC,North Carolina
27559,MONCURE,35.630615,-79.083915,2695,NC,North Carolina
27560,MORRISVILLE,35.834371,-78.846594,3922,NC,North Carolina
27562,NEW HILL,35.680877,-78.936534,991,NC,North Carolina
27563,NORLINA,36.475364,-78.189455,3605,NC,North Carolina
27565,OXFORD,36.331269,-78.613433,20568,NC,North Carolina
27569,PRINCETON,35.455833,-78.167368,5378,NC,North Carolina
27571,ROLESVILLE,35.915575,-78.465843,3975,NC,North Carolina
27572,ROUGEMONT,36.239251,-78.901867,4253,NC,North Carolina
27573,ROXBORO,36.405902,-78.973698,22321,NC,North Carolina
27576,SELMA,35.556531,-78.264025,13335,NC,North Carolina
27577,SMITHFIELD,35.50684,-78.347866,15031,NC,North Carolina
27581,STEM,36.21004,-78.70012,2421,NC,North Carolina
27583,TIMBERLAKE,36.291763,-78.935287,3424,NC,North Carolina
27587,WAKE FOREST,35.981544,-78.539213,11878,NC,North Carolina
27589,WARRENTON,36.353944,-78.159389,8240,NC,North Carolina
27591,WENDELL,35.797964,-78.392601,12418,NC,North Carolina
27592,WILLOW SPRING,35.547031,-78.671738,4672,NC,North Carolina
27596,YOUNGSVILLE,36.007782,-78.441198,4549,NC,North Carolina
27597,ZEBULON,35.832078,-78.317368,10153,NC,North Carolina
27601,RALEIGH,35.772701,-78.632439,9810,NC,North Carolina
27603,RALEIGH,35.707569,-78.656265,25366,NC,North Carolina
27604,RALEIGH,35.833407,-78.579949,35217,NC,North Carolina
27605,RALEIGH,35.790795,-78.653025,4169,NC,North Carolina
27606,RALEIGH,35.764499,-78.711189,29446,NC,North Carolina
27607,RALEIGH,35.801385,-78.687747,19515,NC,North Carolina
27608,RALEIGH,35.807746,-78.646277,10130,NC,North Carolina
27609,RALEIGH,35.847989,-78.631654,29872,NC,North Carolina
27610,RALEIGH,35.766674,-78.60076,32494,NC,North Carolina
27612,RALEIGH,35.851997,-78.684119,20962,NC,North Carolina
27613,RALEIGH,35.894932,-78.705059,19518,NC,North Carolina
27614,RALEIGH,35.945711,-78.643339,7200,NC,North Carolina
27615,RALEIGH,35.888744,-78.639277,29771,NC,North Carolina
27701,DURHAM,35.996725,-78.896613,20284,NC,North Carolina
27703,DURHAM,35.978122,-78.843874,24362,NC,North Carolina
27704,DURHAM,36.038297,-78.876437,23460,NC,North Carolina
27705,DURHAM,36.021846,-78.947776,32916,NC,North Carolina
27706,DURHAM,36.002427,-78.937524,4790,NC,North Carolina
27707,DURHAM,35.963076,-78.931484,36264,NC,North Carolina
27712,DURHAM,36.091779,-78.929919,15138,NC,North Carolina
27713,RESEARCH TRIANGL,35.916105,-78.916641,19493,NC,North Carolina
27801,ROCKY MOUNT,35.94265,-77.760816,25072,NC,North Carolina
27803,ROCKY MOUNT,35.923784,-77.835022,20416,NC,North Carolina
27804,WESLEYAN COLLEGE,35.979634,-77.827543,24367,NC,North Carolina
27805,AULANDER,36.147452,-77.114086,4880,NC,North Carolina
27806,AURORA,35.302282,-76.799448,2957,NC,North Carolina
27807,BAILEY,35.807167,-78.089226,4399,NC,North Carolina
27808,BATH,35.470161,-76.771531,1915,NC,North Carolina
27809,BATTLEBORO,35.84387,-77.431107,808,NC,North Carolina
27810,BELHAVEN,35.520493,-76.623574,4130,NC,North Carolina
27812,BETHEL,35.790885,-77.374765,3116,NC,North Carolina
27814,BLOUNTS CREEK,35.382029,-76.925004,1272,NC,North Carolina
27816,CASTALIA,36.090124,-78.070452,2623,NC,North Carolina
27817,CHOCOWINITY,35.481409,-77.086801,5553,NC,North Carolina
27818,COMO,36.497818,-77.051526,1484,NC,North Carolina
27820,CONWAY,36.416382,-77.250243,3474,NC,North Carolina
27821,EDWARD,35.323588,-76.879388,122,NC,North Carolina
27822,ELM CITY,35.810954,-77.856032,8507,NC,North Carolina
27823,ENFIELD,36.197331,-77.712907,8876,NC,North Carolina
27824,MIDDLETOWN,35.49806,-76.037434,1822,NC,North Carolina
27826,FAIRFIELD,35.565873,-76.231768,585,NC,North Carolina
27828,FARMVILLE,35.580606,-77.579303,8260,NC,North Carolina
27829,FOUNTAIN,35.669436,-77.621448,1419,NC,North Carolina
27830,EUREKA,35.518558,-77.996302,6803,NC,North Carolina
27831,GARYSBURG,36.476147,-77.571905,2824,NC,North Carolina
27832,GASTON,36.51153,-77.682379,2560,NC,North Carolina
27834,GREENVILLE,35.619221,-77.397542,35377,NC,North Carolina
27837,GRIMESLAND,35.558005,-77.256612,6998,NC,North Carolina
27839,HALIFAX,36.30492,-77.560725,4264,NC,North Carolina
27840,HAMILTON,35.944119,-77.21762,1060,NC,North Carolina
27842,HENRICO,36.527409,-77.854625,800,NC,North Carolina
27843,HOBGOOD,36.004281,-77.436959,2408,NC,North Carolina
27844,HOLLISTER,36.25898,-77.931916,2691,NC,North Carolina
27845,JACKSON,36.386984,-77.468144,2703,NC,North Carolina
27846,JAMESVILLE,35.78385,-76.898332,3141,NC,North Carolina
27847,KELFORD,36.199173,-77.259214,150,NC,North Carolina
27848,LASKER,36.376664,-77.348266,80,NC,North Carolina
27849,LEWISTON WOODVIL,36.134416,-77.206631,634,NC,North Carolina
27850,LITTLETON,36.416877,-77.852815,4388,NC,North Carolina
27851,LUCAMA,35.641504,-78.019687,4537,NC,North Carolina
27852,CRISP,35.773741,-77.596442,4145,NC,North Carolina
27853,MARGARETTSVILLE,36.524494,-77.325997,289,NC,North Carolina
27855,MURFREESBORO,36.43192,-77.102696,6186,NC,North Carolina
27856,NASHVILLE,35.98428,-77.959485,12069,NC,North Carolina
27857,OAK CITY,35.959736,-77.300362,2268,NC,North Carolina
27858,GREENVILLE,35.586567,-77.348505,31246,NC,North Carolina
27859,PALMYRA,36.106268,-77.364288,344,NC,North Carolina
27860,PANTEGO,35.620058,-76.698848,1915,NC,North Carolina
27862,PENDLETON,36.493676,-77.191112,1127,NC,North Carolina
27863,PIKEVILLE,35.49289,-77.957787,1968,NC,North Carolina
27864,PINETOPS,35.819611,-77.691952,5935,NC,North Carolina
27865,PINETOWN,35.57576,-76.807565,1829,NC,North Carolina
27866,PLEASANT HILL,36.521246,-77.519217,639,NC,North Carolina
27869,RICH SQUARE,36.277256,-77.296947,2621,NC,North Carolina
27870,ROANOKE RAPIDS,36.446146,-77.67306,25628,NC,North Carolina
27871,ROBERSONVILLE,35.821797,-77.26004,4941,NC,North Carolina
27872,ROXOBEL,36.194464,-77.227061,623,NC,North Carolina
27873,SARATOGA,35.662778,-77.767613,1870,NC,North Carolina
27874,SCOTLAND NECK,36.130141,-77.427274,5219,NC,North Carolina
27875,SCRANTON,35.525039,-76.491706,1184,NC,North Carolina
27876,SEABOARD,36.488552,-77.411306,1767,NC,North Carolina
27880,SIMS,35.74351,-78.085854,2214,NC,North Carolina
27882,SPRING HOPE,35.930193,-78.1085,6180,NC,North Carolina
27883,STANTONSBURG,35.593998,-77.837773,2117,NC,North Carolina
27884,STOKES,35.710402,-77.272178,922,NC,North Carolina
27885,SWANQUARTER,35.422207,-76.287521,1203,NC,North Carolina
27886,TARBORO,35.898257,-77.542067,16144,NC,North Carolina
27888,WALSTONBURG,35.588204,-77.698336,2649,NC,North Carolina
27889,WASHINGTON,35.588392,-77.140356,865,NC,North Carolina
27890,WELDON,36.420643,-77.60346,2819,NC,North Carolina
27891,WHITAKERS,36.075797,-77.716743,6281,NC,North Carolina
27892,WILLIAMSTON,35.660154,-77.048344,36648,NC,North Carolina
27893,WILSON,35.727022,-77.922733,47823,NC,North Carolina
27897,GEORGE,36.320465,-77.197782,2164,NC,North Carolina
27909,ELIZABETH CITY,36.295051,-76.244548,31298,NC,North Carolina
27910,AHOSKIE,36.295737,-76.996632,11451,NC,North Carolina
27916,AYDLETT,36.304469,-75.902914,356,NC,North Carolina
27917,BARCO,36.358778,-75.979284,1031,NC,North Carolina
27919,BELVIDERE,36.309644,-76.543586,1614,NC,North Carolina
27921,CAMDEN,36.324985,-76.150002,2439,NC,North Carolina
27922,COFIELD,36.333316,-76.874568,661,NC,North Carolina
27923,COINJOCK,36.375064,-75.934012,434,NC,North Carolina
27924,COLERAIN,36.190083,-76.854799,3709,NC,North Carolina
27925,COLUMBIA,35.905664,-76.234481,3650,NC,North Carolina
27926,CORAPEAKE,36.517946,-76.597852,1377,NC,North Carolina
27927,COROLLA,36.320646,-75.813217,288,NC,North Carolina
27928,CRESWELL,35.865303,-76.419555,2287,NC,North Carolina
27929,CURRITUCK,36.429691,-75.988399,498,NC,North Carolina
27932,EDENTON,36.090777,-76.622384,11572,NC,North Carolina
27935,EURE,36.434117,-76.846341,1346,NC,North Carolina
27937,GATES,36.503618,-76.764563,2598,NC,North Carolina
27938,GATESVILLE,36.407171,-76.732462,1398,NC,North Carolina
27939,GRANDY,36.233889,-75.876808,908,NC,North Carolina
27941,HARBINGER,36.086392,-75.812143,189,NC,North Carolina
27942,HARRELLSVILLE,36.286586,-76.776677,1046,NC,North Carolina
27944,DURANTS NECK,36.177058,-76.424299,9357,NC,North Carolina
27946,HOBBSVILLE,36.354303,-76.617813,722,NC,North Carolina
27947,JARVISBURG,36.173963,-75.859469,653,NC,North Carolina
27948,KILL DEVIL HILLS,36.008793,-75.675654,7870,NC,North Carolina
27949,SOUTHERN SHORES,36.100694,-75.725373,4046,NC,North Carolina
27950,KNOTTS ISLAND,36.523167,-75.970247,1493,NC,North Carolina
27953,EAST LAKE,35.887191,-75.944404,139,NC,North Carolina
27954,MANTEO,35.894774,-75.671418,5726,NC,North Carolina
27956,MAPLE,36.398686,-76.003874,321,NC,North Carolina
27957,MERRY HILL,36.087121,-76.77756,1187,NC,North Carolina
27958,MOYOCK,36.487094,-76.114575,5475,NC,North Carolina
27959,NAGS HEAD,35.347209,-75.567592,4085,NC,North Carolina
27962,PLYMOUTH,35.850826,-76.743148,7951,NC,North Carolina
27964,POINT HARBOR,36.078114,-75.798285,65,NC,North Carolina
27965,POPLAR BRANCH,36.257028,-75.883018,733,NC,North Carolina
27966,POWELLS POINT,36.120674,-75.827314,959,NC,North Carolina
27970,ROPER,35.899413,-76.580918,3869,NC,North Carolina
27973,SHAWBORO,36.377875,-76.094451,333,NC,North Carolina
27974,SHILOH,36.258449,-76.043168,1378,NC,North Carolina
27976,SOUTH MILLS,36.453576,-76.303284,2087,NC,North Carolina
27978,STUMPY POINT,35.863007,-75.77909,880,NC,North Carolina
27979,SUNBURY,36.431605,-76.609568,1711,NC,North Carolina
27980,TYNER,36.250239,-76.642796,1563,NC,North Carolina
27983,WINDSOR,36.015881,-76.933612,9205,NC,North Carolina
27986,WINTON,36.382616,-76.936007,1443,NC,North Carolina
28001,ALBEMARLE,35.357276,-80.204363,26329,NC,North Carolina
28006,ALEXIS,35.383613,-81.102204,4724,NC,North Carolina
28012,BELMONT,35.244029,-81.044016,19504,NC,North Carolina
28016,BESSEMER CITY,35.284904,-81.28635,8858,NC,North Carolina
28018,BOSTIC,35.453259,-81.81183,3094,NC,North Carolina
28020,CASAR,35.514496,-81.635742,1646,NC,North Carolina
28021,CHERRYVILLE,35.374742,-81.350893,16445,NC,North Carolina
28023,CHINA GROVE,35.5669,-80.59004,13040,NC,North Carolina
28025,CONCORD,35.371614,-80.530027,15094,NC,North Carolina
28027,CONCORD,35.414115,-80.616227,39900,NC,North Carolina
28032,CRAMERTON,35.23965,-81.083061,2835,NC,North Carolina
28033,CROUSE,35.483722,-81.341851,5431,NC,North Carolina
28034,DALLAS,35.334853,-81.1862,13328,NC,North Carolina
28036,CORNELIUS,35.495692,-80.857229,7301,NC,North Carolina
28037,DENVER,35.483677,-80.989785,6776,NC,North Carolina
28040,ELLENBORO,35.334426,-81.770652,8287,NC,North Carolina
28043,ALEXANDER MILLS,35.301753,-81.864247,25940,NC,North Carolina
28052,GASTONIA,35.244917,-81.219449,37403,NC,North Carolina
28054,GASTONIA,35.200537,-81.145409,15997,NC,North Carolina
28056,GASTONIA,35.258331,-81.149622,33472,NC,North Carolina
28071,GOLD HILL,35.549784,-80.334558,977,NC,North Carolina
28073,GROVER,35.183639,-81.455182,2011,NC,North Carolina
28075,HARRISBURG,35.324731,-80.659401,8810,NC,North Carolina
28078,CORNELIUS,35.421992,-80.864664,15259,NC,North Carolina
28079,INDIAN TRAIL,35.08307,-80.659743,13274,NC,North Carolina
28080,IRON STATION,35.465654,-81.107009,9616,NC,North Carolina
28081,KANNAPOLIS,35.502016,-80.635875,25583,NC,North Carolina
28083,KANNAPOLIS,35.484807,-80.601536,14113,NC,North Carolina
28086,KINGS MOUNTAIN,35.251578,-81.380567,21012,NC,North Carolina
28088,LANDIS,35.5435,-80.612926,2651,NC,North Carolina
28090,LAWNDALE,35.444932,-81.533625,6842,NC,North Carolina
28091,LILESVILLE,34.968914,-79.97208,2923,NC,North Carolina
28092,BOGER CITY,35.482138,-81.228039,24325,NC,North Carolina
28097,LOCUST,35.270416,-80.421061,3077,NC,North Carolina
28098,LOWELL,35.265481,-81.096037,3424,NC,North Carolina
28103,MARSHVILLE,35.016684,-80.378113,7900,NC,North Carolina
28105,STALLINGS,35.121879,-80.713568,18586,NC,North Carolina
28107,MIDLAND,35.247724,-80.531853,4012,NC,North Carolina
28110,MONROE,35.017775,-80.53723,34880,NC,North Carolina
28112,MONROE,34.894621,-80.553952,9986,NC,North Carolina
28114,MOORESBORO,35.248389,-81.672171,7554,NC,North Carolina
28115,MOORESVILLE,35.577358,-80.822629,28805,NC,North Carolina
28119,MORVEN,34.85106,-80.002529,1808,NC,North Carolina
28120,MOUNT HOLLY,35.311872,-81.030567,14505,NC,North Carolina
28124,MOUNT PLEASANT,35.414576,-80.417081,4640,NC,North Carolina
28125,MOUNT ULLA,35.638934,-80.72386,683,NC,North Carolina
28127,NEW LONDON,35.428518,-80.205737,5156,NC,North Carolina
28128,NORWOOD,35.227493,-80.14326,7069,NC,North Carolina
28129,OAKBORO,35.245997,-80.341272,6336,NC,North Carolina
28133,PEACHLAND,35.005434,-80.282943,3310,NC,North Carolina
28134,PINEVILLE,35.070942,-80.885852,4457,NC,North Carolina
28135,POLKTON,34.982288,-80.153812,6679,NC,North Carolina
28137,RICHFIELD,35.511035,-80.267135,2307,NC,North Carolina
28138,ROCKWELL,35.549437,-80.422568,8739,NC,North Carolina
28139,RUTHERFORDTON,35.37058,-81.978107,10091,NC,North Carolina
28144,SALISBURY,35.651498,-80.488945,34563,NC,North Carolina
28146,SALISBURY,35.667564,-80.46569,23261,NC,North Carolina
28150,KINGSTOWN,35.347075,-81.581573,13326,NC,North Carolina
28152,SHELBY,35.268889,-81.533673,31162,NC,North Carolina
28159,SPENCER,35.695312,-80.431049,4083,NC,North Carolina
28160,SPINDALE,35.360131,-81.925142,4017,NC,North Carolina
28163,STANFIELD,35.21061,-80.440672,2436,NC,North Carolina
28164,STANLEY,35.351565,-81.095921,6510,NC,North Carolina
28166,TROUTMAN,35.686271,-80.882229,5013,NC,North Carolina
28167,UNION MILLS,35.47324,-81.96846,3731,NC,North Carolina
28168,VALE,35.518796,-81.458887,3422,NC,North Carolina
28170,WADESBORO,34.980938,-80.069586,9765,NC,North Carolina
28173,WEDDINGTON,34.955334,-80.727901,14423,NC,North Carolina
28174,WINGATE,34.984666,-80.447595,2747,NC,North Carolina
28202,CHARLOTTE,35.229002,-80.841864,5143,NC,North Carolina
28203,CHARLOTTE,35.208139,-80.858279,10274,NC,North Carolina
28204,CHARLOTTE,35.213178,-80.823149,6114,NC,North Carolina
28205,CHARLOTTE,35.219951,-80.788129,44092,NC,North Carolina
28206,CHARLOTTE,35.252173,-80.826505,13051,NC,North Carolina
28207,CHARLOTTE,35.193474,-80.827248,7921,NC,North Carolina
28208,CHARLOTTE,35.235795,-80.896352,38236,NC,North Carolina
28209,CHARLOTTE,35.179629,-80.855926,18190,NC,North Carolina
28210,CHARLOTTE,35.131586,-80.857749,35211,NC,North Carolina
28211,CHARLOTTE,35.167653,-80.793244,25478,NC,North Carolina
28212,CHARLOTTE,35.190797,-80.744777,30347,NC,North Carolina
28213,CHARLOTTE,35.317868,-80.750079,20336,NC,North Carolina
28214,CHARLOTTE,35.273095,-80.95709,16852,NC,North Carolina
28215,CHARLOTTE,35.243962,-80.738669,27936,NC,North Carolina
28216,CHARLOTTE,35.283377,-80.870216,22464,NC,North Carolina
28217,CHARLOTTE,35.0972,-81.007848,2795,NC,North Carolina
28226,CHARLOTTE,35.086856,-80.816675,41260,NC,North Carolina
28227,CHARLOTTE,35.193612,-80.684634,33273,NC,North Carolina
28262,CHARLOTTE,35.272506,-80.775958,15114,NC,North Carolina
28269,CHARLOTTE,35.288635,-80.820941,6659,NC,North Carolina
28270,CHARLOTTE,35.135473,-80.766872,13791,NC,North Carolina
28273,CHARLOTTE,35.159646,-80.896673,19148,NC,North Carolina
28277,CHARLOTTE,35.134486,-80.800174,6737,NC,North Carolina
28278,CHARLOTTE,35.146685,-80.960421,5411,NC,North Carolina
28301,EAST FAYETTEVILL,35.05099,-78.842255,35253,NC,North Carolina
28303,BONNIE DOONE,35.084046,-78.960135,35745,NC,North Carolina
28304,FAYETTEVILLE,35.025683,-78.970494,33868,NC,North Carolina
28305,FAYETTEVILLE,35.056022,-78.904658,6670,NC,North Carolina
28306,FAYETTEVILLE,35.001874,-78.936408,20122,NC,North Carolina
28307,FORT BRAGG,35.141649,-79.002457,37688,NC,North Carolina
28311,FAYETTEVILLE,35.129416,-78.898217,29497,NC,North Carolina
28314,FAYETTEVILLE,35.058322,-79.007985,34856,NC,North Carolina
28315,ABERDEEN,35.121641,-79.445039,7767,NC,North Carolina
28318,AUTRYVILLE,35.099673,-78.602111,4129,NC,North Carolina
28320,BLADENBORO,34.565832,-78.779295,7957,NC,North Carolina
28323,BUNNLEVEL,35.281057,-78.855189,4749,NC,North Carolina
28326,JOHNSONVILLE,35.313581,-79.268826,1851,NC,North Carolina
28327,CARTHAGE,35.306066,-79.396939,11774,NC,North Carolina
28328,CLINTON,35.015143,-78.326007,17737,NC,North Carolina
28333,DUDLEY,35.292564,-78.027274,8450,NC,North Carolina
28334,DUNN,35.316511,-78.615079,15795,NC,North Carolina
28337,ELIZABETHTOWN,34.64714,-78.574693,10444,NC,North Carolina
28338,ELLERBE,35.091422,-79.752361,4245,NC,North Carolina
28339,ERWIN,35.328651,-78.685935,5574,NC,North Carolina
28340,MCDONALD,34.481402,-79.128596,10978,NC,North Carolina
28341,FAISON,35.119884,-78.117983,2658,NC,North Carolina
28343,GIBSON,34.754857,-79.583854,1638,NC,North Carolina
28344,GODWIN,35.196919,-78.662472,1886,NC,North Carolina
28345,HAMLET,34.889375,-79.702217,13443,NC,North Carolina
28347,HOFFMAN,35.032607,-79.560027,1073,NC,North Carolina
28348,HOPE MILLS,34.953564,-78.935364,18396,NC,North Carolina
28349,KENANSVILLE,35.039621,-77.967743,4998,NC,North Carolina
28351,LAUREL HILL,34.823831,-79.549135,5726,NC,North Carolina
28352,LAURINBURG,34.759869,-79.467316,23387,NC,North Carolina
28356,LINDEN,35.227645,-78.800361,2903,NC,North Carolina
28357,LUMBER BRIDGE,34.876192,-79.066417,1343,NC,North Carolina
28358,LUMBERTON,34.629301,-79.008309,42871,NC,North Carolina
28363,MARSTON,34.989628,-79.659554,963,NC,North Carolina
28364,MAXTON,34.733435,-79.309725,11494,NC,North Carolina
28365,MOUNT OLIVE,35.210923,-78.09834,8636,NC,North Carolina
28366,NEWTON GROVE,35.221258,-78.426037,6775,NC,North Carolina
28369,ORRUM,34.447347,-79.031037,1915,NC,North Carolina
28371,PARKTON,34.900569,-78.996943,2195,NC,North Carolina
28372,PEMBROKE,34.690198,-79.18337,10673,NC,North Carolina
28374,PINEHURST,35.188408,-79.473194,5803,NC,North Carolina
28376,RAEFORD,34.989009,-79.22276,20742,NC,North Carolina
28377,RED SPRINGS,34.808315,-79.163619,8683,NC,North Carolina
28379,ROCKINGHAM,34.933613,-79.766566,24282,NC,North Carolina
28382,ROSEBORO,34.994081,-78.504109,6495,NC,North Carolina
28383,ROWLAND,34.588664,-79.261843,7047,NC,North Carolina
28384,SAINT PAULS,34.800962,-78.973077,7976,NC,North Carolina
28385,SALEMBURG,35.051459,-78.471385,2821,NC,North Carolina
28386,SHANNON,34.898762,-79.180617,2120,NC,North Carolina
28387,SOUTHERN PINES,35.169747,-79.395682,11523,NC,North Carolina
28390,SPRING LAKE,35.182981,-78.978555,11537,NC,North Carolina
28391,STEDMAN,35.034749,-78.694932,4776,NC,North Carolina
28392,TAR HEEL,34.746541,-78.81341,1989,NC,North Carolina
28393,TURKEY,34.985673,-78.212086,3224,NC,North Carolina
28394,VASS,35.217133,-79.256189,3932,NC,North Carolina
28395,WADE,35.160559,-78.724929,1369,NC,North Carolina
28396,WAGRAM,34.904432,-79.39594,3007,NC,North Carolina
28398,BOWDENS,34.99818,-78.086739,5817,NC,North Carolina
28399,WHITE OAK,34.766206,-78.73014,1292,NC,North Carolina
28401,CAPE FEAR,34.225304,-77.937856,21522,NC,North Carolina
28403,WILMINGTON,34.223653,-77.886213,25319,NC,North Carolina
28405,OGDEN,34.264065,-77.852937,26744,NC,North Carolina
28409,WILMINGTON,34.166256,-77.87227,17418,NC,North Carolina
28412,WILMINGTON,34.157173,-77.914137,13932,NC,North Carolina
28420,ASH,34.065871,-78.505637,2212,NC,North Carolina
28421,ATKINSON,34.530445,-78.167108,1418,NC,North Carolina
28422,BOLIVIA,34.025962,-78.16814,3392,NC,North Carolina
28423,BOLTON,34.309085,-78.337177,3071,NC,North Carolina
28425,BURGAW,34.548679,-77.940317,6405,NC,North Carolina
28428,CAROLINA BEACH,34.036599,-77.896289,4524,NC,North Carolina
28429,CASTLE HAYNE,34.323596,-77.91085,7329,NC,North Carolina
28430,CERRO GORDO,34.302483,-78.921571,1742,NC,North Carolina
28431,CHADBOURN,34.322303,-78.826683,2015,NC,North Carolina
28432,CLARENDON,34.199517,-78.788844,3940,NC,North Carolina
28433,CLARKTON,34.503011,-78.631271,3493,NC,North Carolina
28434,COUNCIL,34.429042,-78.411511,2768,NC,North Carolina
28435,CURRIE,34.449668,-78.092516,2094,NC,North Carolina
28436,DELCO,34.327419,-78.19169,229,NC,North Carolina
28438,EVERGREEN,34.375234,-78.884638,3906,NC,North Carolina
28439,FAIR BLUFF,34.302275,-79.017502,1931,NC,North Carolina
28441,GARLAND,34.822906,-78.34142,4133,NC,North Carolina
28442,HALLSBORO,34.318087,-78.604272,2551,NC,North Carolina
28443,HAMPSTEAD,34.3879,-77.662808,8159,NC,North Carolina
28444,HARRELLS,34.676918,-78.242973,1635,NC,North Carolina
28445,SURF CITY,34.4644,-77.51005,1279,NC,North Carolina
28447,IVANHOE,34.697169,-78.162333,352,NC,North Carolina
28448,KELLY,34.459064,-78.294161,723,NC,North Carolina
28449,KURE BEACH,33.992707,-77.909875,568,NC,North Carolina
28450,LAKE WACCAMAW,34.339359,-78.510208,1941,NC,North Carolina
28451,LELAND,34.267952,-78.057815,7803,NC,North Carolina
28452,LONGWOOD,33.950059,-78.531531,1913,NC,North Carolina
28453,MAGNOLIA,34.895702,-78.043213,2056,NC,North Carolina
28454,MAPLE HILL,34.617753,-77.736588,2095,NC,North Carolina
28455,NAKINA,34.115293,-78.657005,1581,NC,North Carolina
28456,RIEGELWOOD,34.34706,-78.257473,2038,NC,North Carolina
28457,ROCKY POINT,34.434418,-77.923448,4657,NC,North Carolina
28458,ROSE HILL,34.823462,-78.016624,4421,NC,North Carolina
28459,SHALLOTTE,33.943011,-78.41068,6537,NC,North Carolina
28460,SNEADS FERRY,34.542589,-77.403801,4586,NC,North Carolina
28461,BOILING SPRING L,34.012137,-78.045551,8878,NC,North Carolina
28462,HOLDEN BEACH,33.962504,-78.296089,7513,NC,North Carolina
28463,TABOR CITY,34.123314,-78.823178,6573,NC,North Carolina
